"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-02-26","0.00","0.0","0.0","59","39","43"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-02-27","0.00","0.0","0.0","62","42","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-02-28","0.97","0.0","0.0","65","40","42"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-01","0.01","0.0","0.0","62","45","46"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-02","0.61","0.0","0.0","63","51","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-03","0.01","0.0","0.0","61","46","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-04","0.08","0.0","0.0","64","44","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-05","0.18","0.0","0.0","55","41","46"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-06","0.00","0.0","0.0","63","44","45"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-07","0.00","0.0","0.0","67","41","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-08","0.00","0.0","0.0","69","51","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-09","0.00","0.0","0.0","75","52","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-10","0.00","0.0","0.0","76","58","59"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-11","0.01","0.0","0.0","74","56","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-12","0.00","0.0","0.0","81","52","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-13","0.00","0.0","0.0","79","51","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-14","0.00","0.0","0.0","63","41","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-15","0.00","0.0","0.0","73","48","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-16","0.00","0.0","0.0","68","47","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-17","0.00","0.0","0.0","68","49","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-18","0.00","0.0","0.0","65","53","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-19","0.55","0.0","0.0","63","49","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-20","0.34","0.0","0.0","58","47","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-21","1.10","0.0","0.0","58","45","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-22","0.66","0.0","0.0","60","52","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-23","2.26","0.0","0.0","58","41","45"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-24","0.40","0.0","0.0","50","38","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-25","0.00","0.0","0.0","58","38","46"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-26","0.00","0.0","0.0","63","41","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-27","0.00","0.0","0.0","65","47","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-28","1.13","0.0","0.0","67","44","45"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-29","0.10","0.0","0.0","60","42","46"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-30","0.24","0.0","0.0","55","51","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-03-31","0.00","0.0","0.0","65","53","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-01","0.00","0.0","0.0","68","49","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-02","0.00","0.0","0.0","75","50","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-03","0.00","0.0","0.0","69","44","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-04","0.35","0.0","0.0","61","42","45"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-05","0.00","0.0","0.0","60","42","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-06","0.00","0.0","0.0","67","45","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-07","0.31","0.0","0.0","76","48","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-08","0.35","0.0","0.0","56","38","44"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-09","0.61","0.0","0.0","56","40","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-10","0.01","0.0","0.0","60","41","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-11","0.00","0.0","0.0","65","41","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-12","0.00","0.0","0.0","68","42","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-13","0.00","0.0","0.0","63","37","42"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-14","0.00","0.0","0.0","59","37","44"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-15","0.00","0.0","0.0","63","42","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-16","0.00","0.0","0.0","72","44","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-17","0.00","0.0","0.0","77","48","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-18","0.00","0.0","0.0","71","43","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-19","0.00","0.0","0.0","66","41","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-20","0.00","0.0","0.0","67","41","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-21","0.00","0.0","0.0","71","47","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-22","0.00","0.0","0.0","74","52","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-23","0.00","0.0","0.0","78","44","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-24","0.00","0.0","0.0","67","48","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-25","0.00","0.0","0.0","66","43","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-26","0.00","0.0","0.0","70","48","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-27","0.00","0.0","0.0","73","50","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-28","0.16","0.0","0.0","70","50","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-29","0.13","0.0","0.0","63","45","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-04-30","0.00","0.0","0.0","70","47","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-01","0.02","0.0","0.0","73","50","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-02","0.00","0.0","0.0","75","49","59"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-03","0.00","0.0","0.0","76","51","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-04","0.00","0.0","0.0","78","53","59"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-05","0.15","0.0","0.0","71","54","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-06","0.90","0.0","0.0","59","50","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-07","0.01","0.0","0.0","67","44","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-08","0.02","0.0","0.0","71","46","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-09","0.80","0.0","0.0","61","50","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-10","0.27","0.0","0.0","61","42","47"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-11","0.04","0.0","0.0","64","44","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-12","0.00","0.0","0.0","72","48","61"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-13","0.00","0.0","0.0","78","57","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-14","0.00","0.0","0.0","82","51","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-15","0.00","0.0","0.0","84","57","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-16","0.75","0.0","0.0","82","53","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-17","0.01","0.0","0.0","68","45","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-18","0.02","0.0","0.0","69","42","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-19","0.00","0.0","0.0","74","57","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-20","0.00","0.0","0.0","78","57","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-21","0.00","0.0","0.0","74","52","61"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-22","0.00","0.0","0.0","80","51","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-23","0.00","0.0","0.0","86","58","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-24","0.00","0.0","0.0","85","57","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-25","0.00","0.0","0.0","88","62","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-26","0.00","0.0","0.0","92","62","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-27","0.00","0.0","0.0","92","60","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-28","0.00","0.0","0.0","91","57","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-29","0.00","0.0","0.0","79","39","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-30","0.00","0.0","0.0","74","52","63"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-05-31","0.00","0.0","0.0","83","60","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-01","0.00","0.0","0.0","89","61","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-02","0.00","0.0","0.0","87","56","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-03","0.00","0.0","0.0","83","54","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-04","0.00","0.0","0.0","88","59","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-05","0.00","0.0","0.0","86","49","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-06","0.00","0.0","0.0","75","45","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-07","0.00","0.0","0.0","72","44","61"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-08","0.05","0.0","0.0","75","53","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-09","0.11","0.0","0.0","68","54","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-10","0.00","0.0","0.0","75","54","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-11","0.00","0.0","0.0","84","61","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-12","0.00","0.0","0.0","86","58","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-13","0.00","0.0","0.0","88","62","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-14","0.00","0.0","0.0","95","68","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-15","0.00","0.0","0.0","94","56","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-16","0.00","0.0","0.0","90","56","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-17","0.13","0.0","0.0","76","53","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-18","0.00","0.0","0.0","70","50","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-19","0.00","0.0","0.0","75","49","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-20","0.00","0.0","0.0","80","54","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-21","0.00","0.0","0.0","87","55","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-22","0.00","0.0","0.0","85","52","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-23","0.00","0.0","0.0","89","61","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-24","0.00","0.0","0.0","90","55","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-25","0.00","0.0","0.0","87","58","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-26","0.00","0.0","0.0","86","58","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-27","0.00","0.0","0.0","86","56","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-28","0.00","0.0","0.0","87","53","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-29","0.00","0.0","0.0","87","62","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-06-30","0.00","0.0","0.0","94","64","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-01","0.00","0.0","0.0","101","70","82"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-02","0.00","0.0","0.0","101","72","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-03","0.00","0.0","0.0","98","63","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-04","0.00","0.0","0.0","97","68","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-05","0.00","0.0","0.0","99","62","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-06","0.00","0.0","0.0","96","67","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-07","0.00","0.0","0.0","97","66","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-08","0.00","0.0","0.0","95","63","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-09","0.00","0.0","0.0","89","59","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-10","0.00","0.0","0.0","88","58","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-11","0.00","0.0","0.0","91","69","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-12","0.00","0.0","0.0","97","71","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-13","0.00","0.0","0.0","103","75","88"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-14","0.00","0.0","0.0","104","78","84"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-15","0.00","0.0","0.0","105","75","87"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-16","0.00","0.0","0.0","108","77","84"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-17","0.00","0.0","0.0","109","76","85"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-18","0.00","0.0","0.0","108","76","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-19","0.00","0.0","0.0","106","69","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-20","0.00","0.0","0.0","104","69","82"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-21","0.00","0.0","0.0","105","76","83"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-22","0.00","0.0","0.0","102","67","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-23","0.00","0.0","0.0","100","68","83"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-24","0.00","0.0","0.0","103","74","83"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-25","0.00","0.0","0.0","103","71","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-26","0.00","0.0","0.0","101","69","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-27","0.00","0.0","0.0","102","74","88"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-28","0.00","0.0","0.0","105","71","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-29","0.00","0.0","0.0","103","67","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-30","0.00","0.0","0.0","101","69","82"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-07-31","0.00","0.0","0.0","102","74","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-01","0.00","0.0","0.0","102","73","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-02","0.00","0.0","0.0","103","71","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-03","0.00","0.0","0.0","100","71","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-04","0.00","0.0","0.0","100","71","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-05","0.00","0.0","0.0","101","74","83"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-06","0.00","0.0","0.0","105","76","84"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-07","0.00","0.0","0.0","102","77","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-08","0.00","0.0","0.0","105","75","83"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-09","0.00","0.0","0.0","103","73","84"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-10","0.00","0.0","0.0","103","74","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-11","0.00","0.0","0.0","99","70","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-12","0.00","0.0","0.0","99","71","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-13","0.00","0.0","0.0","100","69","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-14","0.00","0.0","0.0","94","64","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-15","0.00","0.0","0.0","93","68","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-16","0.00","0.0","0.0","86","66","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-17","0.00","0.0","0.0","95","70","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-18","0.00","0.0","0.0","98","68","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-19","0.00","0.0","0.0","92","59","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-20","0.00","0.0","0.0","91","65","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-21","0.00","0.0","0.0","97","79","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-22","0.00","0.0","0.0","97","64","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-23","0.00","0.0","0.0","99","72","84"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-24","0.00","0.0","0.0","100","70","82"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-25","0.00","0.0","0.0","96","66","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-26","0.00","0.0","0.0","95","71","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-27","0.00","0.0","0.0","99","73","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-28","0.00","0.0","0.0","101","74","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-29","0.00","0.0","0.0","103","68","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-30","0.00","0.0","0.0","95","63","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-08-31","0.00","0.0","0.0","93","66","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-01","0.00","0.0","0.0","96","67","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-02","0.00","0.0","0.0","97","67","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-03","0.00","0.0","0.0","98","72","85"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-04","0.00","0.0","0.0","94","62","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-05","0.00","0.0","0.0","90","59","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-06","0.00","0.0","0.0","90","64","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-07","0.00","0.0","0.0","93","65","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-08","0.00","0.0","0.0","90","59","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-09","0.00","0.0","0.0","85","54","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-10","0.00","0.0","0.0","79","53","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-11","0.00","0.0","0.0","76","52","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-12","0.00","0.0","0.0","78","52","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-13","0.00","0.0","0.0","78","58","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-14","0.00","0.0","0.0","81","57","59"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-15","0.00","0.0","0.0","82","57","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-16","0.00","0.0","0.0","85","55","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-17","0.00","0.0","0.0","82","51","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-18","0.00","0.0","0.0","79","55","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-19","0.00","0.0","0.0","85","55","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-20","0.00","0.0","0.0","95","63","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-21","1.15","0.0","0.0","91","22","61"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-22","0.00","0.0","0.0","86","58","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-23","0.00","0.0","0.0","90","59","61"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2005-09-24","0.00","0.0","0.0","83","45","53"
